smiles,hof
O=CCCC(C=O)C#C,-7.79
CCN1C2C1C(O)C2O,-28.40
CN1N=NC=C1NC=O,14.49
N#CC1CC2CN2C=N1,88.19
O=C1C=C(C#N)C2CC12,43.98
OC12CC3C1C2OC3=O,-59.80
CCC1=CN=CC(N)=C1,15.14
OC1(C2CN2)C2CCC12,34.19
OC12CC(C1)C(=C2)C#C,77.07
CCOC(C#C)C#N,48.93
CCC(=O)C1NC1C=O,-41.66
CCN(C)C1(CC1)C#N,40.02
COCC(OC=N)C#C,-2.63
CC1(CN1)C12CC(C1)O2,52.10
COC1CCOCC1C,-94.28
OC12CC3OC1C23C=O,-16.91
CC1(C)CC2CC1C2,6.77
NC1=COC(O)=C1N,-42.06
OC12CC1C(O)(C2)C#C,26.34
O=CC1(CC2OC12)C#N,23.31
COC1C=C2CC3C1C23,88.03
OC1COC2C3CN3C12,-5.08
OC1CCC2C3CC1N23,15.11
CNC1=NOC(=C1)C#C,71.39
CCCN=C1OCC1O,-60.05
OC1C2N=COC12C#N,13.52
CC12NC1C1CC2C1O,24.92
N#CC1CC2C1C1CN21,119.43
CC1=CC(C)(OC1)C#N,1.36
CC(C)C1OC1(C)CO,-87.45
CC1(O)C2OC1C2C=O,-38.65
CCC1=CNC(=O)N1C,-46.22
CCOC1CC=CC1C,-39.63
OC1CCC(O)C2CC12,-66.27
CN=COC(=O)C(N)=O,-109.53
CC12CC1(C)C1NC21,67.23
CCOC(CC)C1CN1,-34.91
OC1=NNC(=C1)C1CN1,27.90
CCC(CO)(CO)C#N,-69.95
CCC1=CN=NN1C,34.46
CC#CC(C#C)C1CO1,97.42
C1OC23CN4C2C=CC134,153.67
NC(C#N)C(O)CO,-53.26
NC1=NOC=NC1=N,35.38
COC1(C)C(C)OC1C,-83.55
C1OCC11C2CCCC12,4.51
CN=C1OC=CN1C,-8.00
C1CC23C4OC2C4CN13,85.21
CC(C)C1(C)CN1C=O,-31.74
CNC1=C(O)NC=C1C,-18.56
CCC(=O)CCC1CC1,-42.89
COC1=CC=NC=C1F,-57.80
COCCC(=O)C(N)=O,-127.00
CC1=CC2CC3C2CC13,62.41
CCN1CCC1CC#N,34.71
CC(=NO)C(=N)OC=O,-67.50
CCC1OC1(C)CC#C,17.21
CC1(C)CC1C(=O)C=O,-57.45
OC12CC1OC2C#C,40.88
O=C1NC2CCC2C=C1,-7.57
CC1C2C(C)OCCN12,-16.28
CC12CC3CC(C1O)C23,11.79
NC1=CN=CC=NC1=O,26.54
CC12CC3C1NC23C#N,127.50
CN1CC2C(O)CN=C12,14.74
C#CC1C2N1CC21CN1,156.78
CC1(C)OC(=N)C2CC12,-21.65
CC1OCC2OC2C=C1,-28.75
CC1=CC(CO)=NC=C1,-21.53
CCC1=NC=NC(O)=C1,-30.34
CC1(C)CC2CC2CO1,-35.35
C1C2CC3CC(CC12)O3,2.66
C1C2N1CC1=C2NC=N1,82.53
O=CC1NC2C1NC2=O,-7.80
C(OCC1CN1)C1CC1,6.51
CC1CC23CC(C2C)C13,100.06
NC1=NC(F)=CNC1=O,-70.28
CCN1C=NCC1=N,21.65
CC1CCC(CO)CC1,-72.43
CCCC(O)C(O)C#N,-70.74
OCC1C2NCC12C#N,48.06
O=CC1=CCCC1C#C,43.20
CC(C)C12CC(C)(C1)O2,-6.03
CCC(C(N)=[NH2+])C([O-])=O,-102.73
CN(C)C(CC=O)C=O,-61.73
N=C1C=CN(C=O)C=N1,12.49
OCC1=CCOCC=C1,-36.24
CC1COC(=O)C1,-96.90
CNCC(N)(CO)C#N,-13.02
N=COC1C2CC2C1=O,-5.59
CC1(C)C(O)C1(N)C#N,1.79
N#CCOC1CCCC1,-16.78
C1C=CC=CC=C1,45.98
COC1(C#C)C2COC12,42.38
CC1=CC2CCC1OC2,-23.65
N=C1OC2CC3OC1C23,-7.94
NC1=COC=C1NC=N,12.50
CC(=O)CC1CC1(C)O,-73.34
CC1CC2(C1)COC=N2,-13.23
C1CC1C1=CNC=N1,45.25
C#CC1CC2CC(C1)O2,40.63
NC(=O)N1C=CNC1=N,-21.08
CC#CCC#CC1CO1,91.58
CC(C#N)C#CC#N,111.37
CC1CC2(O)COC1C2,-79.25
O=C1CC2=C(NC=C2)O1,-35.63
O=CNC1CC11COC1,-29.08
CC1CCC(CCO)C1,-68.54
CNC1=NOC(N)=C1C,0.10
CC(C=O)C1CC(C)C1,-38.86
CN1CC(=O)N(C)C1=N,-38.63
CC12OC1C1OCC21,1.98
OC1C2CCC3OC3C12,-32.83
OC(CC1CO1)C1CN1,-27.46
CC#CC1(CN1C)C#C,138.48
CC(O)C(=NO)C#C,12.80
CC1NC2C(OC12)C#N,44.46
CC1C2N1CC=C2C=O,18.24
CCC(O)C(CC)C#C,-14.46
N#CC#CC12CC1CC2,123.19
N=COC1C2C3OC2C13,49.30
OCC12COCC1N2,-45.56
CC1CCC2(CO)CC12,-35.93
O=CCCN1C=NN=C1,14.12
CN1C2CC1(C)C2C#N,94.88
O=CC1(CC2CC12)C=O,-10.89
CC1OCOC(C)C1O,-138.57
CN1N=NC2=C1OCC2,33.24
N=C(CC1CN1)NC=O,-1.09
CC12CCC(C1)CCC2,-26.21
COC(=O)CC1CC1O,-111.12
CC1(CC2NC12)C=O,20.94
N=C1OCCOCC=C1,-35.72
CCCOCC1(O)CC1,-80.31
CCOC(=O)C1(C)CC1,-92.16
N#CC(OC1CC1)C#N,59.78
OC1(CCC#C)CCC1,18.07
CC1NCCOC1C#N,-8.82
O=CNCC1NCC1=O,-47.68
C1CC1C1CCO1,-4.33
NC1=COC(=O)N=C1N,-54.52
C1C2CC3NC3CN12,70.16
CC1C(C)C(=O)N1C,-47.67
CC1(CO)CCC1,-42.54
CC#CC#CCCO,47.28
OCCNC1=CN=NN1,14.70
CCOCC1=NOC=N1,-33.91
CC1=C(N)NC(O)=N1,-24.70
O=CC1=CC(=O)ON=C1,-39.04
CCCOC(C)=NCC,-65.38
CN1C=CN(C=O)C1=N,-6.14
COC(=O)C1CN2CC12,-30.18
C1CC(C1)C1C2COC12,29.01
CCC(C#N)C(N)C#C,75.44
CC1(O)CC2NC2C1O,-54.48
OC12C=CCC1CC2=O,-33.28
CC(O)CCC(F)(F)F,-242.04
ON=C1CC(C1)NC=O,-21.00
CC#CCC#C,101.12
COC1C2NC2C11CN1,59.05
O=C1CC2CC(=O)CN12,-48.84
CC(=O)C1(C)OC1C#N,-25.69
OCC1C2CC(O2)C1=O,-71.80
CC(C)C1=NNN=C1O,-10.26
N=COC1=NC=NO1,-2.81
CNC1=COC(=C1)C#N,25.32
CC12CN3C4C(CC14)C23,90.56
N=C1OC(=O)C2CC1O2,-68.01
OC1C2C1C1=CCOC21,22.77
CC#CCC(=O)C(N)=N,19.72
CC(C)C(CO)C=O,-93.90
COC1=C(ON=C1)C=O,-45.29
OC1CC1C1=CN=NO1,8.53
OCC1CC2OC2CO1,-94.40
CN=C1OCC1(C)C#C,43.59
OC1CC2(COC2)C1=O,-63.89
NC1=CN=C(F)C=C1N,-29.32
CC1C2CCC=CCC12,25.90
OCC1CC2(CCO2)C1,-48.87
N=COC1CCC2CC12,-5.87
CCC(=O)C(=O)C(C)O,-128.03
CC1CCC2CC12C,-4.18
OCC(CC=O)NC=O,-119.76
CC1C(O)C1(C#C)C#N,66.26
CC1C2CC2C2CC1O2,4.29
CC1CC=C(C)C1C#C,56.74
OC1(CC1)C12CC(C1)C2,34.37
CC12CC(O)C1CC=C2,-12.58
CCC1CC(C)C1O,-50.04
CC(OC(=O)C#N)C#N,-15.51
COC(COC=N)C#C,-5.95
OC12CC(C1)CC(=O)C2,-61.06
CC1(C)C2C3OC1C23,34.81
CC(C)CC1NC1C#C,64.65
O=CC1OC(C=C1)C#C,26.29
COC1(CC(C)C)CC1,-44.15
CC12OC1C1CCC21C,18.71
CN1C2C1C1OCCC21,25.11
CC12CN(C1)C(C2)C#N,66.72
CC1COCC(C1)C#N,-25.29
OCC1=CCCC(O)C1,-76.79
CC1OC(CC1O)C=O,-113.22
CC#CC1(C)COC1=N,32.70
N=C1CC2CN2C(=O)N1,4.00
CC(C)(O)C1COC1=N,-70.90
CC(=O)C1C2CC3C2N13,51.90
ON=C1C=CNC=C1O,-5.65
CCOC(CC#N)C#C,36.01
CC(N)=NC(C=O)C=O,-54.06
CC1CN2N=NC(C)=C12,76.27
OC1CC(C1)(C=O)C=O,-83.60
[O-]C(=O)C1[NH2+]CC1C=O,-91.15
COC1=CN=CC=C1F,-57.15
OC12COC3OC1CC23,-68.58
CC1=CN(C=O)C(N)=C1,-16.03
CC(C=O)C1(C)COC1,-61.49
OC1=NC(C=O)=NC=N1,-32.62
CCN1C(=N)OCC1=O,-82.93
CC(C#N)C1(CC1)C#C,96.47
CN1N=C(O)N=C1N,-14.19
NC(=O)C12CC1C=CC2,-5.70
O=CC1C2CCOC12,-37.05
CC(C)(C)N1CC1C#C,69.48
OC1C2CN3CC3C1O2,-5.98
O=CNC1=NCCCO1,-66.93
CCOC(=N)C(C)OC,-93.84
COCC12C3C4C3N1C24,107.29
C(C1CC1)C1CC1,26.45
CC1N2CC=CC12C=O,22.72
CC1=CC2C3C1CC23C,58.62
COC1CC1C(C)O,-70.91
OCC12COC1COC2,-87.97
CC1(C)CNC1(C)C#N,31.45
OCC1=NOC(=O)O1,-115.79
C1OC=NCCN=CO1,-30.76
C1OC1C1=CNC=N1,16.71
CC(C)CC1(CN1)C#N,37.47
O=C1CC2CC1OCO2,-95.50
N#CC1NCC11CC1,80.62
CCC1(C)CCC1C=O,-37.26
CCC1(CC)OC1(C)C,-58.51
CC(C)C12OC3CC1C23,26.71
O=CN(C=O)C=O,-104.30
CC1C(C#N)C1(C)CO,-9.17
C1CC1OC1=CN=CO1,-18.55
OC12CC3C4CC1C2N34,27.74
C#CCOC1CCOC1,-14.43
OC1C[NH2+]C1CC([O-])=O,-110.37
CCCC(OCC)C#C,-11.72
CC1CC1C1NC1C=O,14.19
OC1CC(O)C(C=O)=C1,-92.91
CN=CN1C2CC2C1=O,29.24
CCC1CC2OC12CC,-19.42
O=C1C2C3CC4C1N4C23,38.40
CC1C2CC3OC1CC23,-15.20
CC12OCC1CC1OC21,-32.75
CC1C2OC2(C)C1C#N,24.94
CC1N(C=O)C1(C)C,-31.67
CC#CCC#CCO,61.33
OC1C2COC(C#N)C12,-12.43
NC1=NC(CC#C)=CO1,42.61
COC1=C(CO)ON=C1,-59.13
COC12CC1(C)OC2C,-42.24
OC1C2C(C#N)N2C1=N,79.12
CC12CN1CC2(C)C=O,13.76
N#CC1CC2C3NC3C12,116.99
CC1=C(C=C(N)N1)C#N,44.50
CNC(=O)CC(F)(F)F,-231.33
COCC1(O)CC(=O)C1,-102.85
CC12C3N1CC3=CC2=O,100.11
CC12C3C(CN13)C21CC1,104.08
OC1COC=NC1,-62.24
CC1=COC(=N)C(N)=C1,-7.76
CCC1COC2(CC2)C1,-32.19
CCC12CC(CO1)C2=O,-43.35
CC12CC1(C)CC=CC2,16.83
O=C1NN=C(CC#C)N1,39.74
OCC12CC3C1OC23,24.33
CC1C2CC2C2(C)CC12,33.07
OC1C2CCC1C21CO1,-22.45
CC1N2CC(O)C12C,1.15
CC1(O)CC11CC(=O)O1,-85.61
CC1(O)C2C3C=CC2C13,50.23
CC1CC(OCO1)C=O,-113.84
C1CC2C3COCC23C1,-17.35
C1OC2=NC3C4OC13C24,-7.89
CCNC1COC1=N,-13.05
CCC1(O)CCC2CC12,-38.30
OC1C2CC2C1N1CC1,36.85
COC12C3C4C(C13)C24C,92.66
C1C2C3CC1C23,71.63
OCC1C2C3C2C2C3N12,58.33
C#CC1CCC=CC=C1,88.46
CC1C2C(O)C2(O)C1=O,-70.32
CC(=O)OC1(C)CCC1,-93.90
CC(C#CC=O)C(N)=O,-28.26
CC1=CC2OC11COC21,77.92
CC1CC2C3C(O)C2N13,30.24
CC(O)C1(CNC1)C#N,4.85
CCCC1CC(N1)C#N,35.93
OCC1CC=CC(=N)O1,-53.59
CC(O)C1CCC11CC1,-18.91
O=CCC1COC1C=O,-74.13
CCC(C#C)C(O)CO,-45.30
NC1=CNC2=NC=NN12,72.81
CC(C=O)C(O)C=O,-112.35
O=C1C2CC1(CC#C)C2,79.90
COC1C2C3C(O)C2C13,13.02
CC#CC#CC=O,70.04
OC1C2COC1OC2,-102.22
CCN1N=C(C)C=C1N,16.82
C1C2C3OC1C=CC23,16.18
OC(CC#C)CC#N,37.68
CCC1C=CC2CC1O2,-2.47
COC1CCC1C#C,31.42
CCNC(=O)C1OC1C,-76.45
CC12OC(C=C1)C21CC1,54.24
CC1CCCCOC1C,-67.23
CCCC(=O)NCC#N,-34.62
CCC12CC3OC1C3N2,24.35
OCCC1OCC11CO1,-71.65
CC1CC11CC(=O)O1,-51.64
CC#CC1=C(N)C=NN1,85.22
CC1(C)CCC=CC1=O,-40.39
CC(C)(CO)C1COC1,-75.33
CCC1CC1C1CC1,20.88
N#CC1(C#N)C2CC1O2,107.19
CCNC(=N)C(C)=O,-42.50
COC(=O)C12CCC1O2,-75.90
CC1C2C=CC3CC2C13,66.03
CC1(O)CN=C2OCC12,-26.46
CC#CC1OCCC1O,-30.16
CCC(OC(C)C)C=O,-101.41
CC1=C(NC=C1)C#N,44.72
NC(=O)C1=CNCC1,-28.01
CCC1=COC(=N)N1,-19.24
CC12NC1CC(=C2)C#N,75.98
OCCC1=CN=NN=N1,65.20
CCCC1C(C)N1CC,-4.18
OC12C3CC4C3C1OC24,16.76
CCC1C2C3CN2C13,95.63
CC(C=O)C12CC(C1)C2,13.42
CNC(=O)C1NC1CO,-59.25
OC12CC3(O)CC1(O)C23,-41.62
CCC1=CC(O)=NO1,-44.78
CC1C2CC(O)C(=O)C12,-56.99
C1OC1C12CC3C(C1)C23,62.32
CC1=C(N)ON=CC1=N,31.02
CC1OCCC=CC1O,-70.35
CC1=CNC(CC=O)=C1,-15.90
ON=C1CC2CC1C2O,-7.02
C1CN1C1=CC=CO1,26.23
O=C1CCC=CNC1=O,-50.67
COC(C(C)C)C(C)=O,-101.00
CC1OC2OC1C1NC21,-24.27
CCC1(CC([O-])=O)C[NH2+]1,-79.50
CC1(O)CC(C1)C1CO1,-50.10
CC12CC3(O)C1C=CC23,42.33
CN1C2CC(=O)C1C2=O,-15.27
NC(=O)C12CC3CC1N23,33.65
CC1(CC1)C1C2COC12,30.41
CC(CO)CC(C)C=O,-98.79
CC1(OC1CO)C1CO1,-74.95
COCC1=NC(N)=NN1,-8.79
ON=C1C2CC2C1O,11.28
COC12CCC1C1OC21,2.26
CC12CC(CO1)C1OC21,-34.79
OCCC12CN1CCC2,-18.68
OC(C#N)C1CN=CO1,-24.45
CC1C2CC1(C)N1CC21,61.31
COCC1(C)CC1O,-72.01
COC1CC1C(C)=NO,-24.69
O=C1COC2C3CC12O3,3.16
CC12CN(C1)C21CC1,91.82
CC1CN2N=C(N)C=C12,67.59
COC1=C(O)C=NN1,-31.29
CC(C)CNC(C)C#N,3.02
CC(O)C1OC1C1CN1,-31.68
N#CC1C2CC1C2,83.95
CC(CO)N1C=CN=C1,-21.55
CCCCC1=CON=N1,3.07
COCCCOC(C)=O,-146.94
CC1(C)C=CCOC1=N,-19.94
C#CC1(CC1)C#CC#N,165.19
N#CC12CN1CC2,86.99
OCC1(COCO1)C=O,-139.36
CC1N=COC1C=O,-50.64
CC1OC2C(O)C1C2=O,-70.14
CC1(C)C2OC11COC21,63.38
CC1C2N1C(=N)NC2=O,2.73
O=CC12C3NC1C(=O)C23,34.20
OCC1(CO1)C1CCC1,-47.98
OC1(CNCC=C1)C#N,17.13
OCC1OC2COC1C2,-103.44
N=C(NCC1CN1)C#N,76.46
CC1=C(C)C(=O)CC1=O,-70.08
NC(=O)NC(=O)C1CN1,-60.34
CC(=O)OC=N,-78.65
O=CC1CC2(COC2)N1,-17.74
CCC12C(C)C1C1NC21,85.69
COC(=O)NC1CC1O,-112.54
C1C2CC3C4CC3C4C12,78.38
CC12CC1(CO2)C=O,-26.71
CC1=C(C)C=C(O)N1,-30.47
N=C1OCC2OC12C#C,33.94
OCC(NC=O)C1CO1,-97.80
CC12CC3COCC1N23,14.34
O=C1C2OC2C1C#C,51.13
CC12CC(C1)(C2)OC=O,-34.89
OCCC1C2OC1C2=O,-36.02
CN1N=NC2=C1OC=N2,59.99
CC1C=CC2N3CC12C3,115.66
[NH2+]=C1OC(=O)O[C-]1C=O,-130.99
NC(=[NH2+])C1=C([O-])C=NN1,9.56
OC1CC1C1CC2OC12,-4.54
CN(CC(O)CO)C=O,-134.16
N=C1ON=C2C3CC3N12,97.45
CC(CO)C12CC(C1)C2,-1.71
COCC1CCO1,-63.39
CC1=C(C=CN1)C#C,71.32
CC12CCC3OC3C1O2,-34.09
CC12C3OC4C1C4(O)C23,16.65
CCC1(C)CC=CC1,-7.44
COC1(C)CC1C,-38.65
NC1=CC=C(O1)C=O,-43.69
CC12CC(C1)N=CO2,-5.97
O=COC1(CCC1)C#N,-30.36
OC1CC2CC2C11CO1,-27.91
CC(O)C(NC=O)C=O,-123.49
COC(C)C1CCC1,-43.30
CC(=O)C1(C)CCC1O,-79.52
CC(C)CC1CCCO1,-69.85
CC(C1CO1)C1CCO1,-42.60
CC#CC1C2C3CC2C13,137.25
CCCN1C=CCC1=O,-39.88
CC1(O)COCC1(C)O,-133.79
OC1CC2(O)C3NC2C13,-4.06
CC(O)COCC=O,-120.51
COC1=NCC(CO)N1,-69.34
CC#CC1=NC(O)=NN1,40.48
CC(CO)NCC#N,-19.04
CC1OC1(C=O)C#C,13.67
CN1C=NCCOC1=O,-65.15
C#CC1=NC=CC=N1,98.98
CN1CC11C=CC2NC12,93.93
OC1CC2CC1(C2)C=O,-43.66
OCC1NC11CC2CC12,34.69
O=CC1=NC(=O)C=NO1,-21.79
COC1=C(O)C=C(O)N1,-82.92
OCC12CC1(O)CC=C2,-37.89
COC1COCC2OC12,-84.25
COCC1CC1C(C)O,-74.91
CCOC12CC3OC1C23,5.87
CCC12CC1C1OC21,42.33
OC1CC2CC1C2,-18.61
COC12CCC1OC2=O,-80.28
OC1CC2OC3CNC123,3.20
CC1=C(NC(O)=N1)C#N,1.57
C1C2OC3CN1CC23,9.93
CC1C(O)C2C=CCN12,6.68
O=CC#CC1=CC=NO1,48.02
CC1(O)CN(C=O)C=C1,-66.18
CNC1=C(N=CN1)C#C,85.62
CC(O)C1C2CCCN12,-17.40
COC1COC(=O)O1,-168.46
CN(C)C1=CC=NN1,36.99
OC1CC11CC2CC12O,-8.00
CC1N2C(CO)CC12C,-0.47
OCC12CC1C(O)CC2,-65.73
COC(C)C(C)OC=O,-141.33
COC12CC1C(=O)CC2,-52.35
CCC(C)(CC)NC=O,-77.75
OC(C=O)C12CC1OC2,-53.38
CC1(C)COCCC1=O,-90.65
O=CC12CC3CC(C1)N23,45.69
CC1(CC1CO)N1CC1,6.62
CC1(CN=C(N)N1)C#N,40.49
CCCN=COC,-41.60
CC1(CCC(=N)O1)C#N,-6.02
CC(O)(C=O)C(O)CO,-167.67
CC1C2CC3C2C3C1O,3.05
CCC1C2CCC1C=C2,16.10
COC1(C)CC(CO)C1,-79.28
C1C2N1CC21COC=N1,44.90
C1OCC23CC=CC2C13,12.18
COC1COCC11CN1,-39.11
O=C1C2CC3OC1OC23,-62.05
CC12COCC1(CO)O2,-96.58
CC(O)C(C)(O)C#C,-40.64
CC12NCC1(C#N)C2N,80.85
CC1=NC(CO)=C(O)N1,-67.03
COCC1=C(C)C=CN1,-24.57
CC12CC3CC1(C)C3O2,4.46
CC1OC2CC3(C)C2C13,0.17
OC1C=CC2CC3C2C13,30.64
CCC1=NCC(OC)O1,-82.76
OC1C2CC1(CC#N)O2,18.12
CNC1=NNC=CC1=N,52.06
OCC1C2CC1C1OC21,-6.91
CC1(OC2CC12)C#N,41.73
CC1CC2(CC12)C(C)=O,-11.13
CC12CC3C(CO1)C23O,-29.03
CC(C)COCC#N,-30.01
COC(C)C1=NC=CN1,-24.53
O=CCNC1=NNC=N1,10.21
CC1OC11CCC1O,-47.96
CN1N=NNC(=O)C1=O,-10.13
OC12CCC1(NC2)C#N,37.11
C1CC2OCC=C2C1,-14.34
CC1=CC2C(C1)C2(C)C,16.79
N=C1OCCCN2CC12,10.92
NC1=NCC2OCC12O,-36.54
CC(C(O)C#N)C1CO1,-32.61
CC1=NN2CCNC2=N1,41.39
OCC1(CC1)C(=O)C#C,3.57
O=C1C2C3CC1C1C3N21,55.49
OC1=NN2CC=CC2=C1,23.70
CC1OC1(C#N)C(N)=O,-32.68
OC1C=CC2C1C1CN21,47.87
CC1C2C1C(=O)N2C=N,25.55
CC(C)(O)C1(O)CCC1,-89.92
CCC12OC1CC2O,-45.67
N=C1ON=CC(=O)C=C1,27.62
COCC1(C)C(C)C1C,-46.38
CCC1NC11C2CC1O2,59.24
OCC1CN1C1COC1,-20.56
C#CCOC1=CNN=N1,81.61
CC1=NN(C=N1)C(N)=O,-23.31
CNC(CCC#C)C#N,82.52
CC(=N)NC1=COC=N1,1.15
CN(C=N)C1=CC=CO1,4.88
NC1=NC2=C(C1)NN=N2,88.98
N#CCOC1=CON=N1,33.28
CC(C)(C=O)C#N,-15.63
OCCC#N,-20.58
OCC12CCC(O1)C2O,-89.52
CC1C2CNC(=O)C1O2,-56.69
OCC1C2OC=NC12,-27.33
C#CCOC1C2CCC12,67.63
CC1CN1C1CC1O,7.29
CC1NC11CNC1=O,2.50
CC1C2C(O)C(O)C12C,-51.03
CCC1OC1C(=O)CO,-101.41
CN1CCC2=C1NC=C2,42.82
OC1C2NC2C11CN1,53.92
CC1CC2(C)C(C#N)N12,71.86
CC1=CNC=C1CO,-22.49
O=C1CN2C3(CC3)CC12,46.33
C#CC1C(C#N)C1C#N,147.56
CC1C2C=CN(C=O)C12,3.58
CCC1OCC1(O)C#N,-36.24
CC(CC=O)OC(C)=O,-139.52
CC1CC2(C)CC1O2,-27.73
CC1CC2OCCCC12,-35.16
OC1C2CC(=O)CC12,-51.28
CN1N=CC2=C1OCC2,14.42
CC1=C(C)CC2(CC2)C1,15.75
OC(C#C)C1CC1,34.79
CCC#CC(O)C#C,64.32
CC1C2C(O)C2C1O,-43.55
COCC(O)C1(O)CC1,-106.13
C#CCC1COC11CC1,59.72
CC1(NC1C#C)C1CN1,115.16
CC12CC3(O)C(O1)C23,0.86
CC(C)C1CCCC1O,-70.77
CC(CCO)C(F)(F)F,-237.16
OC1CC2OC(C#N)C12,1.80
N=C1CC2=C(NN=C2)O1,34.30
C#CCN1CC1,88.16
CC1C2OC1(C#C)C2O,44.56
OC1=CC=CC=C1,-22.04
N#CC1C2C1C1CC2O1,62.48
CC1C2CC3N1C2C3=O,42.16
COC1(C)CCCC1,-60.90
CC1(CCO)OCC1=O,-101.57
C1OC2CC3CC2C1O3,-61.03
CC1C2CC3OC1C23O,-15.36
OC12CC(C1)C2CC#N,39.42
OCC1(NC1C=O)C#C,22.34
COC1(C)CC(O)C1,-76.93
CC1CC2CC(=O)C12,-4.07
CCC1(C)CC2(C)NC12,24.27
CC1C(C)C1C#CC#C,110.72
CC(=O)CO,-89.66
NC1=[NH+]C(=N)C(F)=N[N-]1,9.81
CN1C2C3CC1(C#N)C23,118.94
COC(C=O)C1CCC1,-58.93
C1CC1C1COC1,-0.92
CC1OC2C=CC1C2=O,-29.89
OC1CC(=N)NC1=O,-70.70
COC1OCCC11CC1,-62.51
NC(=O)NCCCC#N,-36.79
CCC1(OCC=C1)C=O,-52.69
NC(=N)C(=O)C1CN1,5.01
FC(F)(F)C1CC1C#N,-124.52
N#CC1C2OC(C#N)C12,90.48
O=CCC1C2C3C1CN23,59.15
CCCC(C)(CO)C#N,-43.57
CCOC1CC(C1)C#C,21.46
CC(C=O)N1CCC1=O,-61.99
NC(=O)C1CC1C#N,1.76
CC1CC1OCCCO,-74.53
CC1NC1(CC#N)C#N,83.56
CC(C#CC=O)C1CN1,50.30
CC1=NC(=N)ON=C1F,-9.13
CC1=NC(=N)N=C(O)N1,-12.98
CC1C2CC(C)(O2)C1C,-31.95
N#CC1C2N1CC21CN1,130.09
N#CC1CNCCO1,-0.03
CC1CC(C)(C)C1=NO,-6.00
CC(C)C(C)(O)C1CO1,-84.43
CC1=CC(=N)OC1=O,-59.10
C1C2CCC11C=CCC21,54.70
C1NC2C3CC12N=CO3,91.46
N#CC#CC12CC(C1)C2,138.02
CN(C)C1=C(N)NN=C1,41.53
NC1=CC(=O)C(N)=NN1,-0.54
CCC1NC1(C)C1CN1,40.03
NC12C(CC1O)C2C#N,35.64
N=COC1CCC=C1,-7.54
OC12CCOC3CC1C23,-24.91
CC(=O)N1C=NC(N)=C1,-18.15
CCC12CC1C(=O)N2,-3.47
OC1=CC(C#N)=C(O)N1,-24.45
CCC1=C(O)N(C)C=C1,-29.09
CC(C)C1C(O)C1C#N,-9.21
CC1=NN(C=O)N=C1O,-33.28
CC1COC2(C)CN1C2,-12.72
NC1=C(N)C=CC(=O)O1,-56.29
NC1=NC=CN=C1F,-20.96
CCCC1CC2OCC12,-14.00
CCC12CC(C)(O1)C2O,-41.03
CC1CC2OC2C1C#C,38.35
C1OC2C3C4C5C4C12C35,119.96
CCC1=CC2OCC2C1,-9.90
CCC1CCCC(C)=C1,-20.02
CN1C=C(C)C(O)=C1O,-59.52
COCC(=O)COC=N,-92.74
CC1=CC2(C)CC2CC1,13.85
OC1(CC2COC12)C#C,30.30
CC1C2CC1(C2)C(N)=O,1.38
O=C1CC2C(CN12)C#C,71.04
COC1=NC=C(N)N=C1,-9.15
CCC#CCOC(N)=O,-54.50
COC1=NNN=C1O,-26.68
CC#CC(O)CCC#C,53.32
O=CC1N2CC1(C2)C#N,88.83
CC12C3C1C1(C)C2CN31,104.04
O=C1NC=CC(=N1)C#C,48.69
O=CNCC1(CO1)C=O,-84.20
O=C1OCC2CC3C2N13,-16.38
NC1=NC2=C(N1)OC=C2,27.69
CC12CC3C(CC13)C=C2,63.69
CC1CN2CC2C2OC12,20.26
CC1C2OCC12C#C,66.63
CCC1=COC(OC)=N1,-63.41
CC1C2NC2C1=O,20.83
C#CCCOCC1CC1,27.58
O=C1CN=C2C=CCN12,3.78
COC1C2CC(O)C12,-36.62
CC12CCC1OCO2,-64.62
O1CC2(C1)C1CC2C1,43.22
CNC1=C(O)OC=C1N,-41.71
NC1=NC(=CC=C1)C#N,55.51
CC1(CC1)C#CC#N,92.61
OC1COC(CC=O)C1,-112.01
CC1N2CC1(CC2)C#N,65.63
CCC1C(CO)C1C=O,-63.86
O=N(=O)C1=CNN=C1,28.49
C1OC2C3NC2C3O1,9.30
CN(C)C1=NNC(O)=C1,-4.35
C#CC#CC1COCO1,43.39
C1C2C3C4C3C2C2C4N12,103.00
CCC(O)C(=O)C(N)=O,-136.12
N=C1OCC=CCO1,-33.59
CC12CC3C(C13)C2C#N,94.84
C1C2OC1C1=C2ON=N1,37.03
ON=C1C=CC2CC1O2,17.60
CC(=O)C(CO)OC=O,-162.59
CCC(O)CC#CC#N,22.98
O=C1NC2=C(CNC2)O1,-39.51
CC1=C(C)C(=N)C=NO1,25.49
CC1CC23CC4N2CC134,161.77
CCC1=CC(O)C2CC12,-9.11
C1CC1N=C1NCCO1,-0.64
CC12CN1C(=NC2)C#N,85.39
OC1=NC(=O)OC=N1,-96.55
CC1(C)C2C=CC(=O)C12,-2.67
O=CCC(C#C)C#C,87.00
CN1C(CC1=O)C1CN1,1.07
C1CCC2=C(C1)ON=C2,1.26
CNC1=CC(CO)=CO1,-49.90
COC1CC(CO)CO1,-128.31
OCC1=CCC2CC12O,-37.74
CC1=CC(=O)NC(F)=C1,-80.98
CC1(C)OC11C2CC1C2,28.25
CCN1N=CC=C1CO,-16.32
